Observation ID,Date,Longitude,latitude,Aspect,Area,avalanche_size,Type,Trigger,avalanche_occurred
ccddf914-7ec3-4847-8dc4-351b93eb68db,2025-02-24 12:00:00+00:00,-107.066308,38.887791,SW,Gunnison,2.0,U,N,1
ccddf914-7ec3-4847-8dc4-351b93eb68db,2025-02-24 12:00:00+00:00,-107.066308,38.887791,S,Gunnison,1.0,WL,N,1
ccddf914-7ec3-4847-8dc4-351b93eb68db,2025-02-24 12:00:00+00:00,-107.066308,38.887791,S,Gunnison,1.5,WS,N,1
ccddf914-7ec3-4847-8dc4-351b93eb68db,2025-02-24 12:00:00+00:00,-107.066308,38.887791,S,Gunnison,1.5,WL,N,1
ccddf914-7ec3-4847-8dc4-351b93eb68db,2025-02-24 12:00:00+00:00,-107.066308,38.887791,S,Gunnison,1.5,WL,N,1
ccddf914-7ec3-4847-8dc4-351b93eb68db,2025-02-24 12:00:00+00:00,-107.066308,38.887791,SW,Gunnison,1.0,WS,N,1
ff716c97-71c9-46de-80a2-d9d373eb943e,2025-02-23 21:58:00+00:00,-106.0488428,39.5139914,W,Vail & Summit County,1.0,,N,1
01ad8e37-1a4f-4110-97ac-ca0f63502c1d,2025-02-23 19:00:00+00:00,-105.8892014,39.661703,NE,Front Range,1.5,SS,N,1
28e2467d-3383-47c6-9a76-47b51701e883,2025-02-23 19:00:00+00:00,-105.8489417,39.7186024,E,Front Range,2.0,HS,N,1
89dde2ea-94b5-45a9-9ead-0fffc4325b00,2025-02-23 19:00:00+00:00,-107.4334516,39.7551178,E,Steamboat & Flat Tops,1.5,SS,U,1
ebcb1911-f816-4912-b23d-167ec6fc145e,2025-02-23 19:00:00+00:00,-106.1360097,39.4183365,NE,Vail & Summit County,2.0,HS,N,1
10338e9f-ecd5-43b7-b6a3-49fa70c59c0b,2025-02-23 19:00:00+00:00,-105.8738096,39.5671893,E,Vail & Summit County,2.5,SS,N,1
85aa91df-7bc4-4c68-9b3f-68f6932acac1,2025-02-23 19:00:00+00:00,-105.8474464,39.4977886,W,Front Range,1.5,SS,U,1
329bb130-4d6c-4b60-b7e7-5f5a2fd62e8c,2025-02-23 19:00:00+00:00,-105.9038669,39.5756887,E,Vail & Summit County,2.5,,N,1
f3e95c63-d874-4361-84ee-0b082c4714f3,2025-02-23 19:00:00+00:00,-105.830783,39.744173,NE,Front Range,2.0,HS,N,1
a1b73e01-fc7d-4709-947b-9b6b67589c4d,2025-02-23 19:00:00+00:00,-106.9380158,39.1631727,NW,Aspen,1.0,SS,N,1
f3e95c63-d874-4361-84ee-0b082c4714f3,2025-02-23 13:00:00+00:00,-105.830783,39.744173,S,Front Range,1.5,SS,N,1
,2025-02-23 12:00:00+00:00,-106.985606,38.923916,S,Gunnison,2.0,WL,N,1
403b4069-a009-48d6-9ca8-fc5151e0482d,2025-02-23 12:00:00+00:00,-106.941339,38.894472,S,Gunnison,1.0,WL,N,1
9b6b6b82-00ed-4da3-a189-ec518d4e1200,2025-02-23 12:00:00+00:00,-106.5599076,38.8172772,N,Gunnison,1.5,,U,1
ccddf914-7ec3-4847-8dc4-351b93eb68db,2025-02-23 12:00:00+00:00,-107.066308,38.887791,SE,Gunnison,1.0,WL,N,1
ba6f22be-8bd7-4e90-83a4-0774160bb98c,2025-02-22 21:00:00+00:00,-105.8002862,39.6588759,E,Front Range,2.5,,N,1
222b1e0c-e22d-40d8-ae1b-5414ee33beb9,2025-02-22 19:00:00+00:00,-105.8512907,39.7212568,,Front Range,1.0,WL,,1
cc6829d6-4324-4014-855e-3002f70fc830,2025-02-22 19:00:00+00:00,-107.4329131,39.7158907,E,Steamboat & Flat Tops,2.0,,,1
a23839dc-ce74-4f06-83c2-39b6a5ef7cfa,2025-02-22 19:00:00+00:00,-106.1353253,39.6248646,NE,Vail & Summit County,1.5,,N,1
5eadfbd8-6585-465b-b659-d3781dbcb448,2025-02-22 19:00:00+00:00,-106.1947211,39.4571444,NE,Vail & Summit County,1.0,HS,N,1
7eb0fe36-3078-43c7-ad6f-8fc23ebae4df,2025-02-22 19:00:00+00:00,-106.1360878,40.3305524,E,Steamboat & Flat Tops,2.0,HS,U,1
260becc7-300c-4608-a4a5-793bc81ae9cd,2025-02-22 19:00:00+00:00,-107.7614282,37.8538938,SW,Northern San Juan,1.0,WL,N,1
260becc7-300c-4608-a4a5-793bc81ae9cd,2025-02-22 19:00:00+00:00,-107.7614282,37.8538938,S,Northern San Juan,1.0,WL,N,1
10338e9f-ecd5-43b7-b6a3-49fa70c59c0b,2025-02-22 19:00:00+00:00,-105.8738096,39.5671893,S,Vail & Summit County,2.0,,N,1
1ef1d294-216d-4882-9dab-bbb39fa9a383,2025-02-22 19:00:00+00:00,-107.8900434,37.8305373,SW,Northern San Juan,1.0,WL,N,1
45e90e33-6fa9-47b3-b0e7-7cc3dc8fea95,2025-02-22 19:00:00+00:00,-106.8393187,39.0037575,SE,Aspen,1.5,WL,N,1
f069861a-da88-4735-b8fe-761e8d21d836,2025-02-22 19:00:00+00:00,-106.2309776,39.3538679,S,Sawatch,1.5,U,N,1
0f877cba-14ad-471b-9a1f-0b8b1c523420,2025-02-22 19:00:00+00:00,-107.8130915,37.8928101,W,Northern San Juan,1.0,SS,U,1
45e90e33-6fa9-47b3-b0e7-7cc3dc8fea95,2025-02-22 19:00:00+00:00,-106.8393187,39.0037575,E,Aspen,1.5,WL,N,1
2ddb017d-7633-4930-9221-adf3a60fe088,2025-02-22 19:00:00+00:00,-106.4200712,39.9275179,E,Vail & Summit County,1.0,SS,N,1
45e90e33-6fa9-47b3-b0e7-7cc3dc8fea95,2025-02-22 19:00:00+00:00,-106.8393187,39.0037575,E,Aspen,2.0,SS,N,1
0f877cba-14ad-471b-9a1f-0b8b1c523420,2025-02-22 19:00:00+00:00,-107.8130915,37.8928101,N,Northern San Juan,2.0,SS,U,1
c5fbf621-b70e-4d0b-b5b4-a695c02f0ebf,2025-02-22 19:00:00+00:00,-105.6972026,39.8825346,SE,Front Range,2.0,SS,N,1
76922810-b2ce-40d2-abe6-323d51916fcd,2025-02-22 19:00:00+00:00,-105.9949551,39.374393,E,Front Range,2.0,,N,1
7a2375ad-a564-4c36-a7a3-66bed7766dc9,2025-02-22 19:00:00+00:00,-105.9061874,40.5248384,E,Front Range,1.0,SS,,1
88695d5a-8668-414f-aedf-f56d4046214c,2025-02-22 19:00:00+00:00,-107.7120057,37.898884,N,Northern San Juan,2.5,HS,N,1
,2025-02-22 12:00:00+00:00,-106.985606,38.923916,SE,Gunnison,1.0,WL,N,1
,2025-02-22 12:00:00+00:00,-106.985606,38.923916,W,Gunnison,1.0,WL,N,1
,2025-02-22 12:00:00+00:00,-106.985606,38.923916,SW,Gunnison,1.0,WL,N,1
,2025-02-22 12:00:00+00:00,-106.985606,38.923916,SW,Gunnison,1.5,WL,N,1
51d69d68-dcb4-45c4-89e8-3c440f260e55,2025-02-22 12:00:00+00:00,-107.040044,38.890178,S,Gunnison,1.0,WL,N,1
613aea6d-faff-4ffd-ade0-7bd8ee0b31c5,2025-02-22 12:00:00+00:00,-107.0703067,38.8616015,N,Gunnison,2.0,,N,1
9770c8bb-5294-4f67-be29-c7913fa285d5,2025-02-21 19:00:00+00:00,-105.6469345,39.8359623,E,Front Range,1.5,L,N,1
531a91d6-e550-42ad-a7aa-b18bddb4e047,2025-02-21 19:00:00+00:00,-105.7133381,39.8380427,N,Front Range,2.0,,N,1
9770c8bb-5294-4f67-be29-c7913fa285d5,2025-02-21 19:00:00+00:00,-105.6469345,39.8359623,E,Front Range,1.0,SS,N,1
07695029-dfaa-472e-8dfe-e00b5fb5cc5e,2025-02-21 19:00:00+00:00,-105.6719595,39.9085522,N,Front Range,1.0,SS,N,1
df63c96a-49b3-4757-bf01-73c7ffb8edc6,2025-02-21 19:00:00+00:00,-105.7868556,39.8226963,N,Front Range,2.0,SS,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-21 19:00:00+00:00,-107.225964,39.0121501,NE,Aspen,2.0,SS,N,1
62a20e41-cbf6-4053-87ce-11f24c365d85,2025-02-21 19:00:00+00:00,-106.0712941,39.6296191,E,Vail & Summit County,1.0,,N,1
a95c1ec2-e853-4365-9922-21813ab60c07,2025-02-21 19:00:00+00:00,-105.7333758,39.8310179,N,Front Range,2.5,U,N,1
84a45b70-da92-43dc-8bfe-b8b9a603ea62,2025-02-21 19:00:00+00:00,-106.4321866,39.3448253,E,Sawatch,2.0,HS,N,1
b781694e-e98f-44fc-bdbc-65163f12688d,2025-02-21 19:00:00+00:00,-105.6709024,40.3097163,,Front Range,1.0,WL,N,1
531a91d6-e550-42ad-a7aa-b18bddb4e047,2025-02-21 19:00:00+00:00,-105.7133381,39.8380427,NW,Front Range,1.5,,N,1
f153a7d4-03cf-4fd8-b642-c42bc8eda758,2025-02-21 19:00:00+00:00,-107.0646584,39.1951373,E,Aspen,2.5,HS,N,1
f153a7d4-03cf-4fd8-b642-c42bc8eda758,2025-02-21 19:00:00+00:00,-107.0646584,39.1951373,NE,Aspen,3.0,HS,N,1
f153a7d4-03cf-4fd8-b642-c42bc8eda758,2025-02-21 19:00:00+00:00,-107.0646584,39.1951373,NW,Aspen,2.5,HS,N,1
f069861a-da88-4735-b8fe-761e8d21d836,2025-02-21 19:00:00+00:00,-106.2309776,39.3538679,NE,Sawatch,2.0,U,N,1
eef681cb-a199-4f36-bb52-9259372cde52,2025-02-21 19:00:00+00:00,-106.5740804,39.1455025,E,Aspen,1.5,,N,1
1f7350e3-9811-4ea0-8030-895bb247bc4e,2025-02-21 19:00:00+00:00,-106.7871804,39.0174084,E,Aspen,1.5,SS,N,1
1b9e7e53-0fe1-40e1-a042-8217bf83ac00,2025-02-21 19:00:00+00:00,-105.5660604,37.9670725,E,Sangre de Cristo,1.5,HS,N,1
59eb1cd5-085c-4307-804e-0d9ccee402f8,2025-02-21 19:00:00+00:00,-106.9134852,39.1430718,NE,Aspen,2.0,SS,N,1
59eb1cd5-085c-4307-804e-0d9ccee402f8,2025-02-21 19:00:00+00:00,-106.9134852,39.1430718,E,Aspen,2.5,SS,N,1
eef681cb-a199-4f36-bb52-9259372cde52,2025-02-21 19:00:00+00:00,-106.5740804,39.1455025,E,Aspen,2.0,,N,1
222b1e0c-e22d-40d8-ae1b-5414ee33beb9,2025-02-21 19:00:00+00:00,-105.8512907,39.7212568,W,Front Range,1.5,SS,,1
0a8d2210-fcec-4350-a64b-804b827818b6,2025-02-21 12:00:00+00:00,-107.0458661,38.8046761,N,Gunnison,2.0,SS,U,1
54edba28-6c30-432e-8385-6a8b26a80c9d,2025-02-21 03:00:00+00:00,-107.6265792,37.7957653,NE,Northern San Juan,1.0,SS,N,1
99b0ecff-4e88-4c52-a1c3-15dae8592eaf,2025-02-20 19:00:00+00:00,-106.4085297,38.827021,SE,Sawatch,2.0,SS,N,1
84d1837e-505c-4c53-b32a-7678c0c4fcbf,2025-02-20 19:00:00+00:00,-105.8939212,39.6619021,SE,Front Range,1.5,SS,N,1
4535a567-b495-4c97-afe6-0361e2bfa340,2025-02-20 19:00:00+00:00,-105.8799182,39.6523828,SE,Vail & Summit County,1.5,,N,1
b328512f-e84c-4026-8bca-74c80d4ab36b,2025-02-20 19:00:00+00:00,-105.901679,39.7787516,SE,Front Range,2.0,SS,N,1
7f614faf-610d-4b4f-8a03-4087bcec8751,2025-02-20 19:00:00+00:00,-107.1059309,39.207279,NE,Aspen,2.0,SS,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-20 19:00:00+00:00,-107.225964,39.0121501,SE,Aspen,1.5,SS,N,1
e3a7f736-4bf8-4475-b761-52ff68c1b4cc,2025-02-20 19:00:00+00:00,-106.2085573,39.4555912,NE,Vail & Summit County,1.5,SS,N,1
f0f4a7a0-7a98-4b19-9bcf-9d6545eb0433,2025-02-20 19:00:00+00:00,-106.631128,38.9440086,E,Gunnison,1.5,SS,N,1
a8d5856d-a57c-44e2-bcac-675f4db09b8b,2025-02-20 19:00:00+00:00,-106.9426676,39.1276706,NW,Aspen,2.0,SS,N,1
80a1e885-4684-4fa0-a2e7-c70fa223afd4,2025-02-20 19:00:00+00:00,-106.1387128,39.626031,N,Vail & Summit County,2.0,,N,1
28017089-93f4-4fb1-b98b-91bfb456273a,2025-02-20 19:00:00+00:00,-107.2436957,38.931503,N,Gunnison,2.0,SS,N,1
f0f4a7a0-7a98-4b19-9bcf-9d6545eb0433,2025-02-20 19:00:00+00:00,-106.631128,38.9440086,NE,Gunnison,2.0,SS,N,1
28017089-93f4-4fb1-b98b-91bfb456273a,2025-02-20 19:00:00+00:00,-107.2436957,38.931503,NE,Gunnison,2.5,SS,N,1
a8d5856d-a57c-44e2-bcac-675f4db09b8b,2025-02-20 19:00:00+00:00,-106.9426676,39.1276706,NE,Aspen,2.0,SS,N,1
f069861a-da88-4735-b8fe-761e8d21d836,2025-02-20 19:00:00+00:00,-106.2309776,39.3538679,N,Sawatch,1.5,U,U,1
db3bc96c-a25c-476a-8e57-c4d15d4fc3f8,2025-02-20 19:00:00+00:00,-106.8791694,39.132866,NW,Aspen,2.0,SS,N,1
7f614faf-610d-4b4f-8a03-4087bcec8751,2025-02-20 19:00:00+00:00,-107.1059309,39.207279,E,Aspen,2.0,SS,N,1
e8254559-469b-4f65-becc-a345be8d9f15,2025-02-20 19:00:00+00:00,-105.6871174,39.8747201,N,Front Range,1.5,,U,1
df2e0ea1-4e95-4532-9e42-43acfe1c0d32,2025-02-20 19:00:00+00:00,-108.1866181,39.0695465,NE,Grand Mesa,1.0,HS,N,1
7e03e45f-8e99-4b3e-ba9c-c04c4317b481,2025-02-20 19:00:00+00:00,-107.1193566,39.0960971,S,Aspen,1.5,SS,N,1
fbe853d3-d852-4a7b-8cd8-b271c6cf1c43,2025-02-19 19:00:00+00:00,-106.3295805,39.6783652,S,Vail & Summit County,2.5,,N,1
5f70cca7-da57-42ea-8b58-8bd479cbc42c,2025-02-19 19:00:00+00:00,-106.2705294,39.7605836,NE,Vail & Summit County,2.0,,N,1
0f5dcc38-2ae8-4deb-aac2-5c96d83fff68,2025-02-19 19:00:00+00:00,-106.2517685,39.3415717,SE,Sawatch,2.0,,N,1
67a222b5-6133-4d14-965c-d60c514907fe,2025-02-19 19:00:00+00:00,-106.5639797,39.1085522,NE,Sawatch,2.0,HS,N,1
9e162674-c1f7-43e5-ae65-d415fba9e15b,2025-02-19 19:00:00+00:00,-106.8766432,39.1376454,NW,Aspen,2.5,SS,N,1
79362ded-d025-41c4-99d3-ce340c947cfa,2025-02-19 19:00:00+00:00,-105.7079132,39.9065601,N,Front Range,1.0,L,N,1
0f5dcc38-2ae8-4deb-aac2-5c96d83fff68,2025-02-19 19:00:00+00:00,-106.2517685,39.3415717,S,Sawatch,2.0,,N,1
8c93ea27-9d88-4daa-ac27-3df47841d66b,2025-02-19 19:00:00+00:00,-106.2499981,39.3585277,E,Sawatch,2.0,HS,N,1
20be9b2f-5852-41b3-afc2-99d0a8c7fff0,2025-02-19 19:00:00+00:00,-107.1496597,39.1004011,S,Aspen,2.0,SS,N,1
5105683b-535d-4cd0-9fa2-45b6ec76132b,2025-02-19 19:00:00+00:00,-105.8788111,39.5384882,NE,Vail & Summit County,2.0,,N,1
d52c6986-f648-4aa5-a7d7-18968b1d5e1e,2025-02-19 19:00:00+00:00,-105.8768753,39.562159,E,Vail & Summit County,2.0,SS,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-19 19:00:00+00:00,-107.225964,39.0121501,E,Aspen,2.0,SS,N,1
20be9b2f-5852-41b3-afc2-99d0a8c7fff0,2025-02-19 19:00:00+00:00,-107.1496597,39.1004011,S,Aspen,2.0,SS,N,1
79362ded-d025-41c4-99d3-ce340c947cfa,2025-02-19 19:00:00+00:00,-105.7079132,39.9065601,NE,Front Range,1.5,L,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-19 19:00:00+00:00,-107.225964,39.0121501,SE,Aspen,2.0,SS,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-19 19:00:00+00:00,-107.225964,39.0121501,E,Aspen,2.0,SS,N,1
576152c0-f5fb-4cca-b767-2e9c2fe1f748,2025-02-19 19:00:00+00:00,-106.7428953,39.410899,E,Aspen,2.0,SS,N,1
04b7e35d-3c06-4954-8e41-0883f92ec799,2025-02-19 12:00:00+00:00,-106.932938,38.965191,E,Gunnison,3.0,HS,N,1
04b7e35d-3c06-4954-8e41-0883f92ec799,2025-02-19 12:00:00+00:00,-106.932938,38.965191,NW,Gunnison,1.5,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-19 12:00:00+00:00,-107.039958,38.974692,W,Gunnison,2.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-19 12:00:00+00:00,-107.039958,38.974692,NW,Gunnison,1.5,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-19 12:00:00+00:00,-107.039958,38.974692,E,Gunnison,3.0,,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-19 12:00:00+00:00,-107.039958,38.974692,E,Gunnison,2.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-19 12:00:00+00:00,-107.039958,38.974692,NE,Gunnison,3.0,HS,N,1
07f14a76-242f-445d-9ca8-92dfa7581ce5,2025-02-19 12:00:00+00:00,-107.035788,38.891441,SE,Gunnison,2.0,SS,N,1
478f0a11-3647-48ae-8658-90f2fe8a20b5,2025-02-19 12:00:00+00:00,-106.9540863,38.9612687,SE,Gunnison,3.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-19 12:00:00+00:00,-107.039958,38.974692,NE,Gunnison,2.5,,N,1
04b7e35d-3c06-4954-8e41-0883f92ec799,2025-02-19 12:00:00+00:00,-106.932938,38.965191,N,Gunnison,2.0,HS,N,1
04b7e35d-3c06-4954-8e41-0883f92ec799,2025-02-19 12:00:00+00:00,-106.932938,38.965191,SE,Gunnison,2.0,,N,1
9e162674-c1f7-43e5-ae65-d415fba9e15b,2025-02-18 23:20:00+00:00,-106.8766432,39.1376454,NW,Aspen,2.5,SS,N,1
0f5dcc38-2ae8-4deb-aac2-5c96d83fff68,2025-02-18 19:00:00+00:00,-106.2517685,39.3415717,E,Sawatch,1.0,,N,1
24338450-64e6-40c0-937c-b7755ef42ce9,2025-02-18 19:00:00+00:00,-106.986362,39.1527012,E,Aspen,2.0,SS,N,1
dfd4bfb8-5e2f-4ae9-8621-0d751b9194c7,2025-02-18 19:00:00+00:00,-106.1874815,39.3227657,E,Sawatch,2.0,SS,N,1
7c208c22-d215-4970-bdb8-939070bb6712,2025-02-18 19:00:00+00:00,-105.7777849,39.7983203,SE,Front Range,2.0,SS,N,1
cbcb2aba-ec61-4e90-8cd7-dd9c1377d223,2025-02-18 19:00:00+00:00,-106.9860789,40.8578158,E,Steamboat & Flat Tops,1.5,SS,N,1
db516825-7a89-453f-b5a6-bbdbe973e7ce,2025-02-18 19:00:00+00:00,-106.1422691,39.6135663,N,Vail & Summit County,3.0,,N,1
cbc9b143-bffc-40e6-b48b-7a02e63e11c1,2025-02-18 19:00:00+00:00,-107.1548036,39.0530929,NW,Aspen,2.0,SS,N,1
1242dec2-60b4-4ebc-8158-4d515f2d9a44,2025-02-18 19:00:00+00:00,-107.0005176,39.1669627,E,Aspen,2.0,SS,N,1
3035add9-d025-4afd-9a9f-5a1d63e304ba,2025-02-18 19:00:00+00:00,-106.2474181,39.3570402,E,Sawatch,2.5,HS,N,1
08d5dc2c-5011-471c-9bfa-70fd6b30f2d6,2025-02-18 19:00:00+00:00,-106.4140387,38.8201537,E,Sawatch,1.5,SS,N,1
e36a0353-b6d5-4d52-b7a2-b1324c4baf89,2025-02-18 19:00:00+00:00,-106.358441,38.8488583,SE,Sawatch,2.5,HS,N,1
f01a4311-ade5-43d0-af7a-877946443b28,2025-02-18 19:00:00+00:00,-106.1378777,39.4395742,E,Vail & Summit County,2.5,,N,1
67a222b5-6133-4d14-965c-d60c514907fe,2025-02-18 19:00:00+00:00,-106.5639797,39.1085522,E,Sawatch,2.0,,N,1
75b2ee8a-58d1-4281-b987-a4b6756f5d06,2025-02-18 19:00:00+00:00,-106.1965507,39.536177,SE,Vail & Summit County,2.0,,N,1
67a222b5-6133-4d14-965c-d60c514907fe,2025-02-18 19:00:00+00:00,-106.5639797,39.1085522,SE,Sawatch,2.0,,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-18 19:00:00+00:00,-107.225964,39.0121501,E,Aspen,2.0,SS,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-18 19:00:00+00:00,-107.225964,39.0121501,NE,Aspen,2.0,SS,N,1
32a912b0-1791-4873-91dd-93a4cb5ec93c,2025-02-18 19:00:00+00:00,-106.8704132,39.1273478,E,Aspen,2.0,SS,N,1
e36a0353-b6d5-4d52-b7a2-b1324c4baf89,2025-02-18 19:00:00+00:00,-106.358441,38.8488583,E,Sawatch,1.5,U,N,1
cd5db18d-f28d-4c4d-93f2-a01106e8e6cc,2025-02-18 19:00:00+00:00,-107.2444709,39.0662265,NE,Aspen,1.5,SS,N,1
721bc9e0-2dfc-4361-99f5-8db8a47bcd2c,2025-02-18 19:00:00+00:00,-107.225964,39.0121501,NE,Aspen,2.5,SS,N,1
907b8381-c227-4b43-b537-199f1bbf35d5,2025-02-18 19:00:00+00:00,-107.2045533,39.0372693,E,Aspen,2.0,SS,N,1
cd5db18d-f28d-4c4d-93f2-a01106e8e6cc,2025-02-18 19:00:00+00:00,-107.2444709,39.0662265,N,Aspen,2.0,SS,N,1
8b658089-c8bd-4e32-8e66-75c10024befb,2025-02-18 19:00:00+00:00,-106.7446008,40.4777973,S,Steamboat & Flat Tops,2.0,SS,N,1
8d9d2df6-bc68-432f-b620-eecb5f1d1f77,2025-02-18 19:00:00+00:00,-107.1239205,39.0239716,W,Aspen,2.0,SS,N,1
a8d5856d-a57c-44e2-bcac-675f4db09b8b,2025-02-18 19:00:00+00:00,-106.9426676,39.1276706,N,Aspen,2.5,SS,N,1
907b8381-c227-4b43-b537-199f1bbf35d5,2025-02-18 19:00:00+00:00,-107.2045533,39.0372693,NE,Aspen,2.0,SS,N,1
db3bc96c-a25c-476a-8e57-c4d15d4fc3f8,2025-02-18 19:00:00+00:00,-106.8791694,39.132866,NW,Aspen,2.5,SS,N,1
a8d5856d-a57c-44e2-bcac-675f4db09b8b,2025-02-18 19:00:00+00:00,-106.9426676,39.1276706,N,Aspen,2.5,SS,N,1
db3bc96c-a25c-476a-8e57-c4d15d4fc3f8,2025-02-18 19:00:00+00:00,-106.8791694,39.132866,NW,Aspen,2.5,SS,N,1
8d9d2df6-bc68-432f-b620-eecb5f1d1f77,2025-02-18 19:00:00+00:00,-107.1239205,39.0239716,NW,Aspen,2.0,SS,N,1
2d51f086-3f35-4f74-8f01-191b6186b39b,2025-02-18 19:00:00+00:00,-106.9200082,39.1730626,E,Aspen,2.0,SS,N,1
db3bc96c-a25c-476a-8e57-c4d15d4fc3f8,2025-02-18 19:00:00+00:00,-106.8791694,39.132866,NW,Aspen,2.5,SS,N,1
04b7e35d-3c06-4954-8e41-0883f92ec799,2025-02-18 12:00:00+00:00,-106.932938,38.965191,E,Gunnison,2.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,SE,Gunnison,2.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,E,Gunnison,2.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,E,Gunnison,2.5,,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,NE,Gunnison,2.5,,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,NE,Gunnison,2.5,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,NE,Gunnison,2.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,E,Gunnison,2.0,,U,1
e0dce5d1-c428-4ab8-9e36-b535aab37424,2025-02-18 12:00:00+00:00,-106.9995917,38.9699861,NE,Gunnison,1.5,SS,N,1
e0dce5d1-c428-4ab8-9e36-b535aab37424,2025-02-18 12:00:00+00:00,-106.9995917,38.9699861,E,Gunnison,1.5,SS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,E,Gunnison,2.5,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,E,Gunnison,2.0,HS,N,1
830aa643-c343-40ba-aee9-d3a94827bab6,2025-02-18 12:00:00+00:00,-107.039958,38.974692,N,Gunnison,2.0,HS,N,1
403b4069-a009-48d6-9ca8-fc5151e0482d,2025-02-18 12:00:00+00:00,-106.941339,38.894472,NE,Gunnison,2.0,HS,N,1
04b7e35d-3c06-4954-8e41-0883f92ec799,2025-02-18 12:00:00+00:00,-106.932938,38.965191,NE,Gunnison,2.0,HS,N,1
04b7e35d-3c06-4954-8e41-0883f92ec799,2025-02-18 12:00:00+00:00,-106.932938,38.965191,W,Gunnison,2.0,HS,N,1
2bd1d14f-43bd-4507-98f2-d4b2c11349ee,2025-02-18 12:00:00+00:00,-107.090684,38.917879,E,Gunnison,2.0,,N,1
61e7ea7f-d396-4de2-bdba-9b526561accf,2025-02-17 23:30:00+00:00,-105.668747,40.309934,SE,Front Range,1.0,SS,N,1
8d328efc-09ea-4374-a615-fdd2f14feb7e,2025-02-17 19:00:00+00:00,-106.1200212,39.5430421,E,Vail & Summit County,2.0,SS,N,1
cbcb2aba-ec61-4e90-8cd7-dd9c1377d223,2025-02-17 19:00:00+00:00,-106.9860789,40.8578158,E,Steamboat & Flat Tops,1.0,SS,U,1
30a2fdb2-5daa-4f06-80fe-3a8a2ae84c4d,2025-02-17 19:00:00+00:00,-107.191887,39.0338469,NE,Aspen,3.0,SS,N,1
06047a24-f0db-4702-ae65-4eeea1733026,2025-02-17 19:00:00+00:00,-107.8540407,37.9826706,SE,Northern San Juan,1.0,L,N,1
1d7e3d5b-8cf9-4bc7-8a60-fb589c6f7a6d,2025-02-17 19:00:00+00:00,-106.2649892,39.6183395,NW,Vail & Summit County,1.0,SS,N,1
8d328efc-09ea-4374-a615-fdd2f14feb7e,2025-02-17 19:00:00+00:00,-106.1200212,39.5430421,E,Vail & Summit County,2.5,SS,N,1
1242dec2-60b4-4ebc-8158-4d515f2d9a44,2025-02-17 19:00:00+00:00,-107.0005176,39.1669627,NE,Aspen,3.0,SS,N,1
06d723b7-39ec-465e-b986-8872a015d940,2025-02-17 19:00:00+00:00,-107.1673724,39.0519481,W,Aspen,2.0,WL,N,1
cbc9b143-bffc-40e6-b48b-7a02e63e11c1,2025-02-17 19:00:00+00:00,-107.1548036,39.0530929,NW,Aspen,2.0,SS,N,1
5f70cca7-da57-42ea-8b58-8bd479cbc42c,2025-02-17 19:00:00+00:00,-106.2705294,39.7605836,N,Vail & Summit County,1.0,SS,N,1
67a222b5-6133-4d14-965c-d60c514907fe,2025-02-17 19:00:00+00:00,-106.5639797,39.1085522,SE,Sawatch,1.5,,N,1
cbc9b143-bffc-40e6-b48b-7a02e63e11c1,2025-02-17 19:00:00+00:00,-107.1548036,39.0530929,NW,Aspen,1.0,SS,N,1
